clob_token_ids                                                                                                                                                           , cosine_similarity
"[""62088578147374184895198955855536470502559442642272545102695328790385916616749"",""98234011549811105276118222393161957409208209697004835228915588367899169977110""]"  , 1.0
"[""36479449224550039461780796612698163961035881547469724252712903772263896852337"",""110532416814721845580753474595296652738067544116548455560135860244289532497874""]" , 1.0
"[""68340516295684466897105806304535172388534762291089314502248231717633937846695"",""91246247226571752683687442672193848587848238874676521696369075898993318200221""]"  , 1.0
"[""40853135130822127347380529730362046974309892358748033774147499288969953213568"",""56830358999015371069155912491224459815884119454061131303080703965579537984023""]"  , 1.0
"[""35800958197492087672534261954588214763260485213071676952651515861271194894194"",""55279638425703527076129419870063604901651891178233027523947873118469142398874""]"  , 1.0
"[""3614906193785662197718072036775411880344904344458309694211453371869631524081"",""111200784037692321068486350534048208588801616153072502634281897173401462547723""]"  , 1.0
"[""99749016268102215655027460847575255229185808451121448681239772223604694086957"",""48471597155817672521178736447934959921455566953033618429430926763116159027783""]"  , 1.0
"[""13545841214030676793327839919224832598343067690709911977817931383992597844018"",""4287512657248650888445454333574157842516627623115968026547966002996447099675""]"   , 1.0
"[""3302483016707597679551066215599113174530649804442373734412390534557505431660"",""88268923457188293168926733694882571087843316514941650258513421073418164239901""]"   , 1.0
"[""95252332878554860358511913253058908668482212635501053192657321265095348211560"",""13475416382553562439344345183683658102071978220902521693951940032242088196641""]"  , 1.0
"[""59320203914662383650708513581313169074590646877239680563022769102890235696938"",""53379508209154180860469729895633406940297109243190653597144069090090410986296""]"  , 1.0
"[""20220314281408797015702546568593984574922838439612693726915065064830349363000"",""54100426996432446613637299883133011049842016270560457445163835804248271510627""]"  , 1.0
"[""62974632673613971574358139551418411206640754570268983755012819474689480623818"",""104941296616337065155878486144118802459112805445720770360687098759165714279107""]" , 1.0
"[""12239440627624219916707910754424056779778907735565811811390696907342732057916"",""31394568724410115833258636818903056791585931310385745507229217679021534493423""]"  , 1.0
"[""115013877753934341702322624632913423665094441978928333418614008953916634817915"",""15076590033145412113456189862013301403585339614334816487736318610153027893148""]" , 1.0
"[""10626356797619942599969156741802151883437241059899529794584040721104504694882"",""83381961506247161580350189626265106191066376427168057597296779599944576077158""]"  , 1.0
"[""25940036505986045168135312736893149785027338097372659128469980912738797003279"",""85727707260403071577803025339283947084894641055031674338140543455514961218009""]"  , 1.0
"[""95629437274941207603767001362091776508255345812162967238239022650058729592389"",""40350982153087757164671143420547303414471818072013105264694820417481834491346""]"  , 1.0
"[""92130961971401160313149111604343026651628615045260268558559738584081556997643"",""5278225328066280397742170395237333385118701353654119687681744602979566690537""]"   , 1.0
"[""50689770349335368426510069155145812863680667165973398513020190941184563961793"",""99786446754468113053385270023187298696441995262421613185737746558109023786940""]"  , 1.0
"[""55564682966801123741993930957302543940767135655033923517350577089075047521798"",""84577672188663410092887170710803903582995141241342044096458809231874062642197""]"  , 1.0
"[""3289600909948230877821981824702873355442582501668834199910950459441934353064"",""40722481849389929151523293235390140758174971435264186216685320356921411322177""]"   , 1.0
"[""115452747104086389985514571925296541549235392077569139611112553641945306799734"",""98518047643325991199271426200063417715465402268615075516787713549749739082192""]" , 1.0
"[""39201772111086779506858920866949509959203255812067071411023607162994000654932"",""96284303134520966529041045397707119129491414212561571673780864693684355293894""]"  , 1.0
"[""51446309432639694511278505813313252956550890299455308551266868959451883932471"",""79392791672717195432224913319628504981365923013617587116372824814338931810556""]"  , 1.0
"[""36305650332189636025845852143524528944872686450289494689420227490356800365963"",""17330337052828575307847411586459708634007277945706973117370702132574540903674""]"  , 1.0
"[""635967037798328317792967772222670117255270591948367969949072145174705207657"",""91220032931414616416611117871702889264806463005547581752875858954584650738343""]"    , 1.0
"[""24705275846422360545422327369573431987630396891388452040729455645077026470490"",""2933769878900682332279647125095780711234028167034210519241383472733030205319""]"   , 1.0
"[""107402309985394041331618299637096816567392580543288919910557624476634939956270"",""50963700466735144495207688967558832782020303933076307124527694514160606453491""]" , 1.0
"[""79246193681800283357784567100554729513518776086461217965393975516928341053816"",""64915578827625153629695699577591310284795674855724467074536354312952738340090""]"  , 1.0
"[""76600227411824540569582060767955972763377524272099368918305620976043978359343"",""106445895521161782128090857929290945641732023028317814933521302949540064903131""]" , 1.0
"[""21329442562436013341788403371394961520919755617754822292845565565633188797324"",""108619839444399357176963342412948083316561960519881565448670458756756179651075""]" , 1.0
"[""8828453849977356041212084739017537329023264042314951453120246835785627861737"",""104667741712134272376564383767724830577652113933592625780228608595739441886487""]"  , 1.0
"[""92087952397386431786062909151070253013383231205666091685455125246179951976142"",""4787092803308608151234871936945404557433574732929882751483857378358638292737""]"   , 1.0
"[""48430683118916307900261606495913670771060133159503804053696518103492687345646"",""11645435614917694437269103816616482932834865539094025826903991351946535756217""]"  , 1.0
"[""20556656934216384366673335201652730454522224610206193069089461904156468272806"",""62447136030721970085605905505860036036961643741992036310912964566105703209160""]"  , 1.0
"[""29749561734964419598023793890562285127717718335893452103866874107887951232446"",""52379879834546348224908416911651012931193544868198143974767642766966993999950""]"  , 1.0
"[""26732435324557671611909108648566097685194590792877382224743092811954972851830"",""55092781122540677333654176556432853476600639340862305365805360464194929943421""]"  , 1.0
"[""1597944702802328028157538036845876920747057446283682405570867482075767339513"",""18938744290892385515760601558913709620733022864448089636693364272578548877236""]"   , 1.0
"[""15904988779028978966913905000734408882577066676123001262272242805460413523006"",""71316643209510762132504691511283750781770492345010959681244807693137112238823""]"  , 1.0
"[""323083107744325207760847128031561112869003040716978570721090282782745276743"",""41795049220738154353861910109058933199980845881112540585834807545834539941253""]"    , 1.0
"[""18704988479541171041039148395577371411545152953122069919190617326214589382695"",""59639585842788378231197870224695360606186130679781410994278160317081360543387""]"  , 1.0
"[""97380108096916026990021448373953184474276942940966208905895229500927224143751"",""10959540682679766069583331819298826739260588663021150654662691188829590370675""]"  , 1.0
"[""115041348354637877838756192466485448189675458463404984607385738289727961046793"",""28777147259513022504012249294957334326411992243132613509332224716337979783448""]" , 1.0
"[""100908667617270219634981388180229340982031718216256607289306214784856513329729"",""63029069175743227691874884676295640889622463736508093641815972769898664231295""]" , 1.0
"[""628128237459490918795159628329223032598661004010989356622714742687147102942"",""87688754796451712280859003710593813725903616081126427389301026771353687763080""]"    , 1.0
"[""34304297579882972359339328889892753914934849246797277700656822232875045629421"",""37197517574818028068651872903603328443323163659430750635161012500883773670864""]"  , 1.0
"[""42988260773362459195740761734131533886401857512775799108355960187588770980405"",""28755576888497278062401046498488797599409379466958258305117585367761485118091""]"  , 1.0
"[""71363052423725356925481972760485668873526687525212139880765980707197375456852"",""92705699209153437168956696675860567768968674393231679574554371915174654748325""]"  , 1.0
"[""45156808012030519748071442613099238532188235917143977121292423582751192990236"",""102825832551052411118303050666115827260971906961141118364897136580152095062339""]" , 1.0
"[""41570980440715513381925580173526416373188894945164938682850615221431228773638"",""23264186505190880450903698624457839398052202562836181358650052151604329589660""]"  , 1.0
